,id,charged_off
29857,32522,0
29858,37618,0
29859,50890,0
29860,19156,0
29861,52488,1
29862,19313,0
29863,21150,0
29864,55752,0
29865,41666,0
29866,36695,0
29867,55007,0
29868,54149,0
29869,17441,0
29870,16138,0
29871,15517,0
29872,54707,0
29873,13038,0
29874,49834,0
29875,33907,1
29876,11543,0
29877,34484,0
29878,52206,0
29879,37749,0
29880,49477,0
29881,19683,0
29882,18917,0
29883,12084,0
29884,25425,0
29885,34826,0
29886,19102,1
29887,48785,0
29888,14022,0
29889,41630,0
29890,28431,0
29891,46962,0
29892,27147,1
29893,31965,0
29894,16913,0
29895,34070,0
29896,48384,0
29897,17169,0
29898,18191,0
29899,13954,0
29900,42696,0
29901,53316,1
29902,26487,0
29903,51824,0
29904,45401,0
29905,36848,1
29906,49483,0
29907,43632,0
29908,34143,0
29909,45184,0
29910,55045,0
29911,36255,0
29912,25856,0
29913,53653,0
29914,31754,0
29915,55256,0
29916,21215,0
29917,11736,0
29918,15351,0
29919,35430,0
29920,41686,0
29921,14850,0
29922,18677,1
29923,31223,0
29924,19762,0
29925,36677,0
29926,26834,1
29927,40788,0
29928,36616,0
29929,53632,1
29930,46510,0
29931,44355,0
29932,12726,0
29933,56150,1
29934,27941,0
29935,24202,0
29936,44761,0
29937,14847,0
29938,30665,1
29939,16055,0
29940,29590,0
29941,35783,0
29942,11946,0
29943,18413,0
29944,45562,1
29945,25313,0
29946,27116,0
29947,26558,0
29948,39198,0
29949,49657,0
29950,42405,0
29951,35345,0
29952,14603,0
29953,19231,0
29954,16093,0
29955,54869,0
29956,38611,1
29957,33880,0
29958,40923,1
29959,19841,1
29960,35536,0
29961,23609,0
29962,15407,0
29963,46094,0
29964,38974,1
29965,38139,0
29966,25976,1
29967,26713,0
29968,36007,0
29969,54353,0
29970,16944,1
29971,18815,0
29972,21982,0
29973,15534,1
29974,11976,0
29975,34044,0
29976,52264,0
29977,30557,0
29978,41053,0
29979,27717,0
29980,17059,0
29981,43293,0
29982,43440,0
29983,26046,0
29984,12936,0
29985,49490,0
29986,13361,0
29987,48850,0
29988,13347,0
29989,28694,0
29990,36896,0
29991,10353,0
29992,54880,0
29993,18055,0
29994,47507,0
29995,28206,0
29996,30577,0
29997,35635,0
29998,20394,0
29999,13711,0
30000,12500,0
30001,22970,0
30002,46066,1
30003,53222,0
30004,34391,0
30005,11852,0
30006,37543,0
30007,47845,0
30008,35298,1
30009,48166,0
30010,43045,0
30011,25907,0
30012,25874,0
30013,26368,0
30014,15719,0
30015,11713,0
30016,18031,0
30017,18142,0
30018,41337,0
30019,18230,0
30020,13022,0
30021,36973,0
30022,21282,1
30023,19765,0
30024,51543,0
30025,25036,1
30026,35362,0
30027,13808,1
30028,26567,0
30029,11909,0
30030,17721,0
30031,20694,0
30032,56337,0
30033,29339,0
30034,31800,0
30035,48589,0
30036,14859,0
30037,10227,0
30038,19751,0
30039,53373,0
30040,24405,0
30041,42961,0
30042,10700,0
30043,29095,1
30044,27942,0
30045,10191,0
30046,30907,1
30047,24129,1
30048,45535,0
30049,38251,0
30050,35405,0
30051,20374,1
30052,46795,0
30053,26460,0
30054,49488,1
30055,16031,0
30056,13490,0
30057,38941,0
30058,40415,0
30059,15082,0
30060,54179,0
30061,18208,0
30062,18329,1
30063,13139,0
30064,13331,0
30065,55805,0
30066,10134,0
30067,42584,1
30068,17138,0
30069,47566,0
30070,10479,0
30071,39596,0
30072,16454,0
30073,18890,0
30074,50749,0
30075,27513,0
30076,49711,0
30077,44971,0
30078,54425,0
30079,55901,0
30080,18709,0
30081,29231,0
30082,52713,0
30083,52029,0
30084,27148,0
30085,10323,0
30086,38199,0
30087,18297,0
30088,22412,0
30089,31737,0
30090,18157,0
30091,18817,0
30092,10243,0
30093,21623,0
30094,50492,0
30095,19352,0
30096,47525,1
30097,53324,0
30098,53160,0
30099,24792,0
30100,33684,0
30101,29976,0
30102,51977,0
30103,36890,0
30104,40562,0
30105,39728,0
30106,56771,0
30107,33613,0
30108,46417,0
30109,19982,0
30110,50377,0
30111,20094,0
30112,24043,1
30113,47856,0
30114,28903,0
30115,48769,0
30116,53950,0
30117,38694,0
30118,36865,1
30119,16287,0
30120,26478,0
30121,22563,0
30122,15160,1
30123,21554,0
30124,24754,0
30125,46043,0
30126,25959,0
30127,45435,0
30128,43716,0
30129,17300,1
30130,52385,0
30131,53276,0
30132,27215,0
30133,22938,0
30134,39359,0
30135,55211,0
30136,17298,0
30137,44138,0
30138,11055,0
30139,44461,0
30140,52094,1
30141,51214,0
30142,11273,0
30143,27353,0
30144,28886,0
30145,24392,0
30146,52395,0
30147,54887,0
30148,44295,1
30149,20456,0
30150,39283,0
30151,25487,0
30152,24443,0
30153,38619,1
30154,41282,0
30155,34808,0
30156,25175,0
30157,17291,0
30158,47697,0
30159,31860,0
30160,23973,0
30161,32243,0
30162,33699,1
30163,21179,0
30164,49707,0
30165,47455,0
30166,12335,0
30167,32664,0
30168,12330,0
30169,22496,1
30170,34611,0
30171,29809,0
30172,39758,1
30173,47949,0
30174,36603,0
30175,48969,0
30176,53226,0
30177,28000,0
30178,19125,0
30179,14811,0
30180,35680,0
30181,14837,0
30182,56198,0
30183,30074,0
30184,41927,0
30185,38578,0
30186,13699,0
30187,36863,0
30188,14702,0
30189,28816,0
30190,53325,0
30191,28862,0
30192,42346,0
30193,32255,0
30194,39181,0
30195,14688,0
30196,43318,1
30197,24893,0
30198,37631,1
30199,50701,1
30200,54139,0
30201,15590,0
30202,23582,0
30203,31432,0
30204,17406,1
30205,19812,1
30206,19375,0
30207,23386,0
30208,13637,0
30209,12866,0
30210,54360,0
30211,54821,0
30212,55590,0
30213,52491,0
30214,43769,0
30215,11762,0
30216,37020,1
30217,17926,0
30218,49911,0
30219,30923,1
30220,27951,1
30221,42387,1
30222,14634,0
30223,36564,0
30224,15639,0
30225,26987,0
30226,51789,0
30227,15019,0
30228,20990,0
30229,11207,0
30230,26870,0
30231,25687,1
30232,42743,0
30233,41128,0
30234,37976,0
30235,40160,0
30236,33062,0
30237,23043,0
30238,42480,0
30239,11499,0
30240,31627,0
30241,48072,0
30242,31755,0
30243,22196,0
30244,45752,0
30245,42354,0
30246,25081,0
30247,20762,0
30248,16897,1
30249,15567,0
30250,10630,0
30251,19601,1
30252,34069,0
30253,22532,0
30254,54615,0
30255,17145,0
30256,17160,0
30257,18452,1
30258,12422,0
30259,14256,0
30260,14426,0
30261,55251,0
30262,24635,0
30263,28029,0
30264,50180,1
30265,13749,0
30266,48298,0
30267,26803,0
30268,37484,0
30269,57104,1
30270,44390,0
30271,45589,0
30272,48582,0
30273,13026,0
30274,46438,0
30275,37499,0
30276,36653,1
30277,45799,0
30278,54050,0
30279,19768,0
30280,39351,0
30281,21680,0
30282,21927,0
30283,41461,0
30284,10370,0
30285,20131,0
30286,41306,0
30287,12307,0
30288,41482,0
30289,26004,0
30290,33384,0
30291,47189,0
30292,46205,0
30293,55104,0
30294,42814,0
30295,44729,1
30296,31272,1
30297,15951,0
30298,18986,0
30299,40288,0
30300,55555,1
30301,26333,0
30302,46215,0
30303,17153,1
30304,40887,1
30305,28379,0
30306,29246,0
30307,45820,0
30308,30719,0
30309,32168,1
30310,47568,1
30311,23737,0
30312,56302,0
30313,41976,0
30314,50603,0
30315,46873,0
30316,50325,1
30317,32662,0
30318,12904,0
30319,41884,0
30320,47604,0
30321,30125,0
30322,35547,1
30323,28596,0
30324,15432,0
30325,37998,1
30326,35502,0
30327,56568,0
30328,25635,0
30329,30052,0
30330,49687,0
30331,34490,0
30332,17462,0
30333,22843,1
30334,42952,1
30335,24101,0
30336,27479,0
30337,55238,0
30338,19889,0
30339,42351,0
30340,43169,0
30341,23770,0
30342,30181,0
30343,10584,0
30344,48802,0
30345,49597,0
30346,16468,0
30347,50032,0
30348,24277,0
30349,47727,0
30350,35922,1
30351,29765,0
30352,23989,0
30353,44840,0
30354,12754,0
30355,14896,0
30356,16499,0
30357,23771,0
30358,13475,1
30359,27422,0
30360,27657,0
30361,40776,0
30362,32770,1
30363,22229,1
30364,43059,0
30365,17414,1
30366,40347,0
30367,54198,0
30368,26336,0
30369,19502,0
30370,41016,0
30371,52689,0
30372,53857,1
30373,41119,0
30374,46293,0
30375,40280,0
30376,17860,0
30377,50443,0
30378,51265,0
30379,18374,0
30380,39574,0
30381,54225,1
30382,14980,0
30383,37256,0
30384,43271,0
30385,38892,0
30386,41660,0
30387,40249,1
30388,36557,1
30389,27043,0
30390,51322,0
30391,43371,0
30392,56788,0
30393,37643,1
30394,51672,0
30395,45036,0
30396,42590,0
30397,56447,0
30398,22398,1
30399,25897,0
30400,45658,0
30401,55020,0
30402,42289,0
30403,38028,0
30404,48388,1
30405,14787,0
30406,42343,0
30407,23405,0
30408,28704,0
30409,36927,0
30410,15297,1
30411,41920,0
30412,38057,0
30413,39992,0
30414,47370,0
30415,14313,0
30416,29928,0
30417,33669,0
30418,50930,0
30419,20199,0
30420,45296,0
30421,38511,0
30422,33463,1
30423,14981,0
30424,51490,0
30425,56700,0
30426,17470,0
30427,14830,0
30428,21808,0
30429,22181,0
30430,27993,0
30431,26444,0
30432,31724,0
30433,11537,0
30434,37727,0
30435,44153,0
30436,29220,0
30437,37573,0
30438,38836,0
30439,49428,0
30440,45522,1
30441,20170,0
30442,46153,0
30443,17012,1
30444,14223,0
30445,25106,0
30446,29877,0
30447,17129,0
30448,37350,0
30449,23105,0
30450,38720,0
30451,34359,0
30452,47290,0
30453,20004,0
30454,22505,1
30455,20674,0
30456,27489,1
30457,37622,0
30458,32509,0
30459,38857,0
30460,31378,0
30461,56809,0
30462,48591,0
30463,15241,0
30464,26796,1
30465,19369,1
30466,32592,0
30467,12317,1
30468,39816,1
30469,52753,0
30470,20668,0
30471,42075,0
30472,19595,0
30473,53320,0
30474,41585,1
30475,10207,0
30476,43370,1
30477,31539,0
30478,39305,0
30479,49665,1
30480,52636,0
30481,21863,0
30482,34931,1
30483,55522,0
30484,55103,0
30485,43060,0
30486,53468,0
30487,48891,0
30488,24844,0
30489,42258,0
30490,56028,0
30491,24542,0
30492,45496,1
30493,29524,0
30494,43778,0
30495,49333,0
30496,52354,1
30497,45977,0
30498,36622,0
30499,29436,0
30500,18519,0
30501,23810,1
30502,25026,1
30503,11756,0
30504,51659,0
30505,25802,0
30506,20818,0
30507,33842,0
30508,50122,1
30509,25199,0
30510,29042,0
30511,46481,0
30512,12246,1
30513,53418,0
30514,30898,1
30515,52998,0
30516,54633,1
30517,36958,0
30518,52946,0
30519,41222,1
30520,37909,0
30521,45861,1
30522,11571,0
30523,31992,0
30524,11100,0
30525,34244,0
30526,21996,0
30527,55069,1
30528,33262,0
30529,32552,0
30530,39492,0
30531,23114,0
30532,31256,0
30533,42461,0
30534,54489,0
30535,43455,0
30536,35328,0
30537,11849,0
30538,51075,1
30539,24320,0
30540,28547,0
30541,32905,0
30542,10356,0
30543,48919,0
30544,35566,0
30545,20592,0
30546,35129,0
30547,37997,0
30548,29900,0
30549,10908,0
30550,51377,0
30551,19141,0
30552,12267,0
30553,48483,1
30554,46857,0
30555,43969,0
30556,49812,0
30557,18666,0
30558,44435,0
30559,23491,0
30560,35460,0
30561,47886,0
30562,27674,0
30563,32087,0
30564,52159,0
30565,28345,0
30566,43647,0
30567,53028,0
30568,50385,1
30569,55618,0
30570,14410,0
30571,45762,0
30572,55689,0
30573,54151,0
30574,53757,0
30575,10472,0
30576,51832,0
30577,43499,0
30578,18557,1
30579,27706,0
30580,22987,1
30581,48261,0
30582,19109,0
30583,46311,0
30584,44939,0
30585,48990,0
30586,46887,1
30587,31318,0
30588,33681,0
30589,37449,0
30590,21227,0
30591,40678,0
30592,43828,1
30593,38449,0
30594,54369,0
30595,36861,0
30596,22327,0
30597,38848,1
30598,19897,0
30599,25006,0
30600,11690,0
30601,47278,0
30602,29061,0
30603,53075,0
30604,56572,0
30605,56241,0
30606,43569,0
30607,41881,0
30608,45074,0
30609,48771,0
30610,10380,0
30611,48620,0
30612,20173,0
30613,38102,0
30614,36378,0
30615,13411,0
30616,54948,0
30617,44459,0
30618,39418,0
30619,11822,0
30620,19708,0
30621,48786,0
30622,18628,0
30623,35510,0
30624,41135,1
30625,43435,0
30626,53690,0
30627,39597,0
30628,27950,0
30629,32270,0
30630,13603,0
30631,45595,0
30632,56847,1
30633,14048,0
30634,35944,0
30635,30776,0
30636,44019,1
30637,27076,0
30638,36311,0
30639,31699,1
30640,25148,0
30641,24189,1
30642,54932,0
30643,55079,0
30644,24062,0
30645,40386,0
30646,40446,0
30647,48600,1
30648,52613,1
30649,40993,0
30650,11268,1
30651,50138,0
30652,44361,0
30653,47854,0
30654,33618,0
30655,54452,0
30656,50355,1
30657,24053,0
30658,12576,1
30659,45494,0
30660,12098,0
30661,11381,0
30662,26915,0
30663,20311,0
30664,56392,0
30665,50821,0
30666,32354,0
30667,11576,0
30668,18540,0
30669,27819,0
30670,44576,0
30671,44549,0
30672,12090,1
30673,37634,0
30674,30101,0
30675,12824,0
30676,55025,0
30677,36766,1
30678,36540,0
30679,51905,1
30680,43745,0
30681,35390,0
30682,34913,0
30683,39271,0
30684,24374,0
30685,13381,0
30686,52479,0
30687,38849,1
30688,36769,0
30689,25280,0
30690,46622,0
30691,24139,0
30692,10160,1
30693,17095,1
30694,23090,0
30695,56624,0
30696,41369,0
30697,37133,0
30698,34349,0
30699,51301,0
30700,26217,0
30701,53808,0
30702,14010,0
30703,24652,0
30704,16063,0
30705,20481,1
30706,37685,1
30707,13308,1
30708,36096,0
30709,39915,1
30710,19597,0
30711,33691,0
30712,15484,0
30713,15667,0
30714,22840,0
30715,44017,0
30716,38575,0
30717,31717,1
30718,37806,0
30719,46782,0
30720,29463,0
30721,11974,0
30722,37833,0
30723,26379,0
30724,50503,0
30725,17885,0
30726,32843,1
30727,17396,1
30728,33985,0
30729,23877,0
30730,52420,0
30731,36899,0
30732,55826,0
30733,48164,1
30734,18633,0
30735,52356,0
30736,29947,0
30737,36168,0
30738,24684,0
30739,53390,0
30740,42217,0
30741,31606,0
30742,47375,0
30743,49538,0
30744,21545,0
30745,38177,0
30746,11732,0
30747,32268,0
30748,39096,0
30749,12753,0
30750,20378,0
30751,42780,0
30752,15616,0
30753,55640,0
30754,25883,1
30755,45088,0
30756,18044,1
30757,50858,0
30758,19627,0
30759,26883,0
30760,12922,0
30761,50800,0
30762,17849,1
30763,41935,1
30764,20426,0
30765,28697,0
30766,22823,0
30767,10548,0
30768,23560,0
30769,26823,1
30770,23072,0
30771,22825,0
30772,37958,0
30773,20779,0
30774,35197,0
30775,33481,0
30776,53726,1
30777,49932,1
30778,12645,0
30779,22113,0
30780,27752,0
30781,33048,0
30782,14790,0
30783,44723,0
30784,46182,0
30785,48993,1
30786,55275,1
30787,39611,0
30788,19376,0
30789,13031,0
30790,16398,1
30791,33496,0
30792,18920,0
30793,34132,0
30794,13543,0
30795,35234,0
30796,21656,0
30797,19646,0
30798,42393,0
30799,37990,0
30800,10649,0
30801,38133,0
30802,49115,0
30803,26861,0
30804,27630,0
30805,30837,0
30806,16549,0
30807,22508,0
30808,21386,0
30809,36490,0
30810,51521,0
30811,56343,0
30812,53141,0
30813,55941,0
30814,48715,0
30815,15644,0
30816,45758,0
30817,56159,0
30818,29312,1
30819,24918,0
30820,28288,0
30821,30502,0
30822,43518,0
30823,14071,0
30824,26153,0
30825,46539,0
30826,50954,0
30827,45238,0
30828,44268,0
30829,54262,0
30830,38468,0
30831,48873,0
30832,39715,0
30833,42993,0
30834,12349,0
30835,18963,0
30836,34073,0
30837,44235,0
30838,26163,0
30839,28063,1
30840,36618,1
30841,22311,1
30842,27891,0
30843,21118,0
30844,11572,0
30845,23478,0
30846,36868,0
30847,30210,0
30848,11274,0
30849,35100,0
30850,18553,0
30851,28644,0
30852,30589,0
30853,34203,0
30854,26669,1
30855,41212,1
30856,16003,0
30857,11698,0
30858,24329,1
30859,18790,1
30860,47152,0
30861,53549,0
30862,29808,0
30863,53261,0
30864,52165,0
30865,20844,0
30866,39330,1
30867,30644,1
30868,46655,0
30869,49603,0
30870,34287,0
30871,50645,0
30872,13890,0
30873,31441,1
30874,16102,0
30875,23934,0
30876,36024,0
30877,21376,0
30878,16440,0
30879,53126,0
30880,26513,0
30881,49967,0
30882,19265,0
30883,48992,0
30884,49754,0
30885,50447,0
30886,56325,0
30887,20458,0
30888,42467,0
30889,14864,0
30890,39252,0
30891,25047,0
30892,50741,0
30893,55881,0
30894,16205,0
30895,20021,0
30896,18852,0
30897,43667,0
30898,36988,0
30899,41079,0
30900,31721,1
30901,30223,0
30902,26296,0
30903,43475,0
30904,13999,0
30905,13279,1
30906,14081,0
30907,13471,0
30908,20617,0
30909,47575,0
30910,17751,0
30911,27094,0
30912,18193,0
30913,29468,0
30914,25198,0
30915,14486,0
30916,25544,1
30917,16890,0
30918,20037,0
30919,45335,0
30920,23631,1
30921,39403,0
30922,25164,1
30923,38174,0
30924,56744,0
30925,14919,0
30926,24805,0
30927,14214,0
30928,22195,0
30929,21954,0
30930,15033,0
30931,32747,0
30932,40822,0
30933,22149,0
30934,21399,0
30935,50923,0
30936,30171,0
30937,42278,0
30938,46158,0
30939,54710,0
30940,41420,0
30941,31124,1
30942,51158,1
30943,34433,0
30944,37093,0
30945,23467,0
30946,53134,0
30947,24187,1
30948,27115,0
30949,11084,0
30950,29530,0
30951,23138,1
30952,47275,0
30953,42310,1
30954,11085,0
30955,49587,0
30956,48783,0
30957,13409,1
30958,12466,1
30959,44773,0
30960,12311,0
30961,36590,1
30962,24282,0
30963,37150,0
30964,56570,1
30965,28723,0
30966,48825,0
30967,42099,0
30968,40510,0
30969,15452,0
30970,17931,1
30971,55411,0
30972,18162,0
30973,38341,0
30974,31051,0
30975,55628,0
30976,36257,0
30977,20953,0
30978,31019,0
30979,19644,1
30980,33095,0
30981,48371,0
30982,45145,0
30983,34128,0
30984,16481,0
30985,55789,0
30986,39426,0
30987,15873,0
30988,36011,0
30989,43680,0
30990,25560,1
30991,16035,1
30992,30802,0
30993,55933,0
30994,35143,0
30995,25382,0
30996,24840,0
30997,38939,0
30998,45941,0
30999,23567,0
31000,54683,0
31001,10225,0
31002,21950,0
31003,35976,0
31004,32417,0
31005,10529,0
31006,20699,0
31007,27858,0
31008,24235,0
31009,22446,0
31010,28689,1
31011,55236,0
31012,29675,0
31013,30399,1
31014,20955,0
31015,36208,1
31016,40221,0
31017,29716,0
31018,27263,0
31019,56938,0
31020,36794,1
31021,24572,1
31022,25614,0
31023,33125,1
31024,54348,0
31025,23134,0
31026,40030,0
31027,15889,0
31028,38395,0
31029,41294,0
31030,40614,0
31031,16625,0
31032,50952,0
31033,27824,0
31034,15252,1
31035,52341,0
31036,51210,0
31037,34774,0
31038,57055,1
31039,16344,0
31040,43008,0
31041,45829,0
31042,42614,0
31043,34958,0
31044,45439,1
31045,53221,1
31046,20564,0
31047,30927,0
31048,56433,0
31049,31907,0
31050,16948,0
31051,13393,0
31052,33090,0
31053,57144,1
31054,47618,0
31055,38299,0
31056,35580,0
31057,51717,0
31058,28028,0
31059,28982,0
31060,39118,0
31061,40466,0
31062,21059,0
31063,55609,0
31064,22656,0
31065,21357,0
31066,46384,0
31067,13200,0
31068,43806,0
31069,34006,0
31070,28714,0
31071,51133,0
31072,16766,0
31073,19281,0
31074,55003,0
31075,21502,0
31076,33363,1
31077,50831,0
31078,34585,0
31079,16544,0
31080,16726,0
31081,54218,0
31082,11319,0
31083,50496,0
31084,16970,0
31085,16600,0
31086,10276,0
31087,26282,0
31088,56817,0
31089,40905,0
31090,35000,0
31091,22065,0
31092,19572,0
31093,56213,0
31094,19472,0
31095,48525,0
31096,26099,0
31097,27848,0
31098,12570,0
31099,22494,0
31100,54295,1
31101,29415,0
31102,29310,0
31103,11934,0
31104,50457,0
31105,53538,0
31106,16151,0
31107,21292,0
31108,38666,0
31109,21514,0
31110,45133,0
31111,49833,0
31112,22116,0
31113,48844,0
31114,10937,0
31115,43906,0
31116,52865,0
31117,20667,0
31118,27254,1
31119,31455,0
31120,42503,0
31121,35305,0
31122,26929,0
31123,26261,1
31124,29861,0
31125,53441,0
31126,36203,1
31127,47180,1
31128,28320,0
31129,21906,0
31130,27294,0
31131,25223,0
31132,47931,0
31133,23515,0
31134,27050,1
31135,13659,0
31136,44895,0
31137,52968,0
31138,14399,0
31139,41056,0
31140,33524,0
31141,23952,0
31142,54095,1
31143,50105,0
31144,42988,0
31145,51093,0
31146,54919,0
31147,39562,0
31148,35387,1
31149,47347,0
31150,13062,1
31151,13395,1
31152,21422,0
31153,19983,0
31154,18706,0
31155,25379,0
31156,37304,0
31157,21893,0
31158,27903,0
31159,39673,1
31160,30311,0
31161,51432,1
31162,53955,0
31163,41704,0
31164,23363,1
31165,23925,0
31166,29549,0
31167,19008,0
31168,15453,0
31169,40016,0
31170,25158,0
31171,26828,0
31172,47315,0
31173,19758,0
31174,11138,0
31175,41466,0
31176,49896,0
31177,10072,0
31178,30976,1
31179,38457,0
31180,20050,0
31181,23014,0
31182,25877,0
31183,12950,0
31184,34770,0
31185,44446,0
31186,31589,0
31187,31115,0
31188,33919,0
31189,44460,0
31190,39341,0
31191,39744,0
31192,38464,0
31193,54942,0
31194,54578,0
31195,37741,0
31196,29325,0
31197,33503,0
31198,48915,0
31199,27568,0
31200,53203,0
31201,11816,0
31202,55158,0
31203,15827,0
31204,35227,0
31205,13323,0
31206,40156,0
31207,20908,1
31208,21930,0
31209,44678,0
31210,16885,0
31211,26672,0
31212,25941,1
31213,43364,0
31214,41502,0
31215,50136,0
31216,16997,0
31217,54492,0
31218,26432,1
31219,51826,0
31220,13756,0
31221,10349,0
31222,40477,1
31223,10911,1
31224,47466,1
31225,18067,0
31226,11404,0
31227,55602,0
31228,17664,0
31229,18212,0
31230,18119,0
31231,19676,0
31232,18040,0
31233,25690,0
31234,31422,0
31235,44813,0
31236,25780,0
31237,31949,1
31238,33659,0
31239,41743,1
31240,24631,0
31241,41051,0
31242,35223,0
31243,25469,0
31244,27397,0
31245,11189,0
31246,36200,0
31247,48195,0
31248,23795,0
31249,15404,0
31250,19575,0
31251,16463,0
31252,36801,0
31253,37771,0
31254,19894,1
31255,53270,0
31256,11298,0
31257,11579,0
31258,47600,0
31259,15156,0
31260,19972,0
31261,41046,0
31262,30657,0
31263,48281,1
31264,24474,0
31265,30854,0
31266,25695,0
31267,40024,0
31268,10850,0
31269,20056,1
31270,31085,0
31271,43404,0
31272,26577,0
31273,36081,1
31274,29278,0
31275,53873,0
31276,34108,0
31277,19046,1
31278,16678,0
31279,45893,0
31280,24532,0
31281,54284,0
31282,17044,0
31283,13777,1
31284,14060,0
31285,25894,0
31286,46657,0
31287,25995,0
31288,45689,0
31289,25101,0
31290,25554,0
31291,32676,0
31292,39460,0
31293,21757,1
31294,46050,0
31295,56549,0
31296,57048,0
31297,40798,0
31298,23534,0
31299,34130,1
31300,11396,0
31301,49348,0
31302,30528,0
31303,15464,0
31304,44337,0
31305,10162,0
31306,16612,0
31307,38609,0
31308,54850,0
31309,41107,0
31310,44964,0
31311,32027,0
31312,36747,0
31313,47855,0
31314,19943,0
31315,30302,1
31316,53742,0
31317,49762,0
31318,23276,0
31319,19372,0
31320,25466,0
31321,53582,0
31322,32194,0
31323,34502,0
31324,21961,1
31325,38159,0
31326,39248,0
31327,35296,0
31328,32192,0
31329,21889,0
31330,53616,0
31331,47019,1
31332,42044,1
31333,21283,0
31334,10318,0
31335,25055,0
31336,32106,1
31337,52573,0
31338,32685,0
31339,55136,0
31340,41417,0
31341,46725,0
31342,40848,0
31343,44510,0
31344,46569,1
31345,26284,0
31346,47709,0
31347,41921,1
31348,51009,0
31349,49965,0
31350,20972,0
31351,11288,0
31352,32180,0
31353,33834,1
31354,14918,1
31355,34672,0
31356,15455,0
31357,19260,0
31358,41853,0
31359,20773,0
31360,21989,1
31361,51130,0
31362,13374,0
31363,20869,0
31364,31969,0
31365,44976,1
31366,42924,0
31367,27481,0
31368,40866,0
31369,51059,0
31370,10265,0
31371,54996,0
31372,47641,0
31373,41798,0
31374,45293,0
31375,22415,0
31376,40410,0
31377,47577,0
31378,37768,0
31379,25480,0
31380,55547,0
31381,29408,0
31382,52496,1
31383,20320,0
31384,19355,0
31385,53428,0
31386,35940,0
31387,24251,0
31388,54464,0
31389,37247,0
31390,17165,0
31391,36411,0
31392,22633,1
31393,47586,0
31394,28150,0
31395,15939,0
31396,35097,0
31397,38293,0
31398,48714,0
31399,26464,0
31400,21026,1
31401,48315,0
31402,38240,0
31403,15394,0
31404,13776,0
31405,17388,0
31406,29258,0
31407,50257,0
31408,24674,0
31409,32713,0
31410,34700,0
31411,34164,0
31412,49552,1
31413,45828,0
31414,50944,0
31415,28568,1
31416,55353,0
31417,12552,0
31418,19422,0
31419,53828,0
31420,47404,0
31421,47247,0
31422,19047,0
31423,14279,0
31424,53378,0
31425,17761,0
31426,11545,0
31427,20780,0
31428,20336,1
31429,16899,0
31430,25154,0
31431,13938,0
31432,21446,0
31433,37812,0
31434,36712,0
31435,51920,0
31436,44854,0
31437,47421,1
31438,36382,0
31439,49554,0
31440,27947,0
31441,54613,0
31442,36466,0
31443,49252,0
31444,36918,0
31445,21663,1
31446,21393,0
31447,52332,0
31448,47728,0
31449,25864,0
31450,55108,0
31451,36552,0
31452,43053,0
31453,52939,1
31454,21048,0
31455,46246,0
31456,20680,0
31457,10658,0
31458,16957,0
31459,45044,0
31460,53882,0
31461,17502,0
31462,44514,0
31463,34371,0
31464,25218,0
31465,16261,0
31466,22278,0
31467,42500,0
31468,21220,0
31469,52031,0
31470,54258,1
31471,45759,0
31472,33460,0
31473,16124,0
31474,10145,0
31475,31586,0
31476,14281,0
31477,11324,0
31478,48099,0
31479,40064,0
31480,51735,0
31481,15134,0
31482,55031,0
31483,27473,0
31484,33804,0
31485,15303,0
31486,25763,0
31487,38272,0
31488,29048,0
31489,55488,0
31490,22052,0
31491,29594,0
31492,51203,0
31493,24702,1
31494,13685,1
31495,22215,0
31496,39852,0
31497,20834,0
31498,53168,0
31499,20209,0
31500,26152,0
31501,20534,0
31502,35354,0
31503,18096,0
31504,51310,0
31505,27516,1
31506,16053,0
31507,15685,0
31508,39036,1
31509,16182,0
31510,18408,0
31511,12314,0
31512,40032,1
31513,27797,0
31514,55048,0
31515,21133,0
31516,43156,0
31517,12144,0
31518,22533,1
31519,14691,0
31520,10259,0
31521,33338,0
31522,53295,1
31523,47680,0
31524,47985,0
31525,33989,0
31526,19694,0
31527,42004,0
31528,42751,0
31529,38645,0
31530,44506,0
31531,11480,0
31532,10020,1
31533,54781,0
31534,23559,0
31535,16685,0
31536,30825,1
31537,22419,0
31538,48203,0
31539,25159,0
31540,50229,1
31541,22153,0
31542,17085,0
31543,51695,0
31544,26850,0
31545,25044,0
31546,38009,0
31547,40134,1
31548,42686,0
31549,53669,0
31550,31257,0
31551,43229,0
31552,46190,0
31553,38339,0
31554,26986,0
31555,43871,0
31556,46065,0
31557,52127,0
31558,55212,1
31559,48435,0
31560,47594,0
31561,12886,0
31562,50020,0
31563,22733,0
31564,20439,0
31565,50155,1
31566,12534,1
31567,16256,0
31568,40324,0
31569,39394,0
31570,27958,0
31571,32181,0
31572,16117,0
31573,47362,1
31574,52652,0
31575,33680,0
31576,15621,0
31577,16483,0
31578,19094,0
31579,38051,1
31580,26467,0
31581,43780,0
31582,32681,0
31583,10001,0
31584,46063,1
31585,49222,0
31586,20591,1
31587,53436,1
31588,11304,0
31589,34036,0
31590,36130,0
31591,16146,0
31592,26530,1
31593,38761,0
31594,36461,0
31595,30306,0
31596,54474,0
31597,24947,1
31598,55937,0
31599,45922,0
31600,55047,0
31601,16805,0
31602,42362,0
31603,56600,0
31604,36605,0
31605,45626,0
